perficio,perfectio,perfici ,perficiatura perficiaveratis perfecisses perficiaveritis perfecisse perfecti perfici perficiens perficiebas perficiebamus perficiavi perficiebatur perficientia perficiamus perficiendae perficiavimus perfecero perficite perfecisti perfecturum perfectos perficientium perficito perficiaturarum perficiaveris perficienda perfeceris perfecistis perficiatarum perfectius perfeceritis perficietur perficiatorum perficerent perfecturae perfecissent perficere perficiavero perficiavissem perficiatum perficiate perficiavisses perficiavere perficerem perfecturarum perficiaturus perfectam perficeretis perficiant perficiuntur perfectorum perficiendis perficimur perficiaverit perfectus perficeremini perficieris perficiavistis perficiati perficiendam perficiebantur perficiendas perficiaturam perficiaturum perfeceramus perficiatos perfeceram perfeci perficientum perficiaturas perficiebam perficiavisset perficiavisse perficiebat perficimini perficiaturos perficerentur perfecere perfecissetis perficitor perfecisset perficiata perficiantur perfeceratis perficiaturo perficiebar perficiaverimus perficiaveras perficereris perficitote perficiat perficiaverat perficiaveram perficiatus perficiatis perficiare perficeret perficeris perficiatur perficiaturis perficienti perficietis perficiunt perfecissemus perficiaturorum perficior perficiebatis perfecerit perficientis perficiemus perfecerimus perficientibus perficiar perfecerant perficunto perficiendo perficies perfecerim perficerere perfectum perficiaveramus perficiente perficiere perfecturam perficeretur perficiavisti perfecte perficiatu perficiendorum perficiet perficiature perficerer perfectis perficiendarum perficias perficeres perfectarum perfecerint perficientes perficiebare perficiemur perficiuntor perficeremus perficiatas perficiemini perficiavissetis perfecta perfectura perfecturo perficiende perficiaverim perfecimus perfice perficiendum perficiaverant perficiebamini perficiaris perficientem perficeremur perficiam perfecto perfeceras perfecturis perficiavissemus perfecturus perficiendi perfectae perfecturorum perficis perficio perficimus perfecerat perficiato perfecissem perficit perficiavissent perfecturos perficiamur perficiaturae perficiamini perficiatae perfecturas perfectu perficientur perficiaverint perficiebant perficiaverunt perficient perficiatam perficiendos perficiendus perficiebaris perficiavit perfecture perficiaturi perficitur perfectas perficiebamur perfecerunt perficitis perfecit perfecturi,19
perpetuus,perpetuus,perpetu ,perpetua perpetuum perpetuorum perpetuas perpetuis perpetuarum perpetuus perpetui perpetuo perpetuos perpetuae perpetuam,107
Perseus,Perseus,perse ,Perseus Persei Perseum Perseo,10
persona,persona,person ,personarum personis persona personas personam personae,136
pes,pes,p ,pedum pedi pedem pede pes pedibus pedis pedes,98
petra,petra,petr ,petrarum petram petris petra petrae petras,6
Petrus,Petrus,petr ,Petrus Petri Petro Petrum,22
phiala,phiala,phial ,phialam phialae phiala phialis phialas phialarum,19
philippus,philippus,philipp ,Philippus Philippi Philippum Philippo,7
philomela,philomela,philomel ,Philomela Philomelae Philomelam Philomelas Philomelarum Philomelis,8
philosophia,philosophia,philosoph ,philosophias philosophiis philosophiam philosophia philosophiarum philosophiae,63
philosophicus,philosophia,philosophic ,philosophicissima philosophiciores philosophicissimam philosophicioribus philosophiciori philosophicissimi philosophicorum philosophiciore philosophicae philosophicis philosophicissimos philosophice philosophicissimis philosophicissimas philosophicius philosophicissimarum philosophicissime philosophiciorum philosophicarum philosophicissimus philosophicissimo philosophico philosophicissimae philosophicioris philosophici philosophiciora philosophicos philosophicissimorum philosophicum philosophicior philosophicus philosophicas philosophica philosophicam philosophiciorem philosophicissimum,63
philosophus,philosophus,philosoph ,philosophe philosophorum philosophum philosophis philosophos Philosophi philosophus philosopho philosophi,463
Phoebus,Phoebus,phoeb ,Phaebus Phaebi Phaebum Phaebo Phaebi Phaebo Phaebum Phaebus,2
Phoenix,Phoenix,phoenix ,Phœnice phaenix phaenicis phaenici phaenicem phaenice Phœnix Phœnice Phœnicem Phœnici Phœnicis Phoenix Phoenici Phoenicem Phoenice Phoenici,9
phrygia,phrygia,phryg ,Phrygia Phrygiam Phrygiae,5
physica,physica,physic ,physica physicae physicam physica physicarum physicis physicas,6
picus,picus,pic ,picum picus picos pice picorum pici pico picis,4
pilula,pilula,pilul ,pilulis pilulae pilularum pilulam pilulas pilula,3
pipinus,pipinus,pipin ,Pipinus Pipini Pipino Pipinum,7
piscis,piscis,pisc ,pisci piscis piscem pisces piscibus pisce piscium,114
planeta,planeta,planet ,Planetarum planetam planetarum planetas planetae planeta planetis,23
planta,planta,plant ,planta plantam plantas plantarum plantis plantae,55
planto,planta,plant ,plantor plantare plantaturas plantantium plantaturo plantabaris plantes plantarere plantaturum plantaret plantandos plantabit plantaveras plantabatis plantaturos plantatur plantata plantaturam planto plantabatur plantaturi plantaretis planter plantavisti plantares plantas plantavisses plantandam plantabimur planteris plantantor plantabunt plantaveramus plantavit plantavissetis plantavissem plantaremur plantaturis plantemus plantandarum plantantum plantabamini plantabare plantabamus plantaremini plantant plantemini plantabimus plantabamur plantabam plantabo plantaveram plantato plantantes plantamur plantent plantantia plantem plantaturae plantabar plantans plantet plantabantur plantavissemus plantaturorum plantantem plantabis plantatae planta plantaverat plantatus plantando plantande plantandus plantator plantatura plantandae plantabor plantabas plantaveritis plantanti plantari plantavero plantaberis plantavi plantatis plantante plantatarum plantetis plantantis plantentur plantarentur plantarent plantanda plantetur plantaverit plantamini plantandi plantaverim plantaremus plantaverunt plantandis plantaturarum plantatos plantaveratis plantandorum plantareris plantantur plantandas plantanto plantate plantat plantabere plantabitur plantaris plantabant plantaverint plantavissent plantati plantandum plantaverimus plantamus plantere plantabitis plantabat plantasse plantatas plantavimus plantavistis plantantibus plantatam plantatu plantarem plantatote plantatum plantarer plantaverant plantabimini plantemur plantavisset plantavere plantaretur plantaturus plantature plantaveris plantatorum plantabuntur,27
Plato,Plato,plat ,Plato Platonis Platoni Platonem Platone,66
Plinius,Plinius,plin ,Plinius Plinii Plinium Plinio Philinio Philinionis Philinioni,66
pluma,pluma,plum ,plumae pluma plumarum plumam plumis plumas,4
plumbum,plumbum,plumb ,plumbo plumba plumbi plumborum plumbis plumbum,285
pluto,pluto,plut ,Pluto Plutoni Plutonis Plutonem Plutone,34
pluvia,pluvia,pluv ,pluuiam pluviam pluviarum pluvia pluviis pluvias pluviae,6
podagra,podagra,podagr ,podagra podagrarum podagram podagrae podagras podagris,59
podagricus,podagra,podagric ,podagrici podagriciori podagriciorum podagriciores podagricissimas podagricus podagriciorem podagricissimo podagricior podagricam podagricius podagricissimam podagricioris podagricissimarum podagricissimos podagricis podagrica podagricissimum podagricos podagricarum podagricae podagricissimus podagrico podagricissimis podagricioribus podagrice podagricum podagricissimorum podagricissime podagricissimae podagricissimi podagricas podagriciora podagricorum podagriciore podagricissima,12
poeta,poeta,poet ,poeta poetam poetas poetae poetarum poetis Poeta,123
Pollux,Pollux,pollux ,Pollux Pollucis Polluci Pollucem Polluce,5
Polonia,Polonia,polon ,Polonia Poloniae Poloniam Polonias Poloniarum Poloniis,4
Polypos,Polypos,polyp ,Polypos Polypi Polypum Polypo,4
pomum,pomum,pom ,Pomum pomi pomo pomum pomorum pomis poma,146
pondus,pondus,pond ,pondera ponderibus pondus ponderis ponderum ponderi pondere,201
pontifex,pontifex,pontifex ,pontifice pontifici pontifex pontificibus pontifices pontificum pontificis pontificem Pontificem,37
populus,populus,popul ,poplorum poplum populorum populos populi poplus pople populum poplo popule poplis popli poplos populis populo populus,252
porta,porta,port ,portam portae portas portis portarum porta,3
portio,portio,porti ,portioni portionum portionibus portio portiones portionem portione portionis,5
portus,portus,port ,portus portibus portuum portu portum portui portubus,4
potabilis,potabilis,potabil ,potabilis potabili potabilem potabile potabilia potabiliorum potabiliarum potabilibus,22
potentia,potentia,potent ,potentiarum potentiam potentiae potentiis potentia potentiaspraeparatio,87
prandium,prandium,prandi ,prandium prandiorum prandiis prandii prandia prandio,13
praxis,praxis,prax ,praxis praxem praxe praxi,27
preciosus,preciosus,precios ,preciosus preciosum preciosi precioso preciosorum preciosos preciosis preciosa preciosae preciosam preciosarum preciosas,4
precium,preciosus,preci ,preciorum precio precium precia precii preciis,53
probatio,probatio,probati ,probationibus probationem probatione probationis probationes probatio probationi probationum,66
probo,probatio,prob ,probaveritis probaretur probarentur probatas probati probaveram probabam probanda probaturis probabamini proba probanti probas proberis probaremur probasse probatae probantibus probandum probaturas probent probat probatote probareris probabimus probans probarent probemur probandam probandae probabo probabamus probaveras probaturorum probavissem probabantur probavero probaveris probantur probetis probavisti probavit probabimur probabas probare probamini probares probabatur probantia probando probavimus probamus probatus probabunt probaris probaverat probandi probaverit probavi probaveramus probata probavissemus probante probabaris probandas probet probor probaturos probatum probatam probemus probavisset probaverint probate probaret probaturam probaberis probandos probabar probaverimus probaverant probaturum probabuntur probandorum probarere probavisses probanto probabis probantes probantum probatu probaturo probaturus probato probantem probabere probarem probabat probabant probabitur probabimini probantis probabitis probaturae probo probamur probemini probandis probem probandarum probavistis probant probandus probatos probarer probatorum probentur probaturi probetur probabamur probavissent probabit probavere prober probes probari probantium probabor probaverunt probatura probatarum probaretis probatur probaveratis probatis probaverim probabatis probature probabare probere probaremini probantor probator probaremus probande probavissetis probaturarum,32
produco,produco,produc ,produc productu producemus producavimus producto producta producendae producaturam produco producatorum produceremur produxi produxerim produci producatus producebantur producentum producturam produceremus producavisse producetur producis produxeram productorum producunt producetis producimini producaverim produxeras productus producaveritis producturorum producendis produxeratis producendas producavi producamus producavissem producturae producuntur producare producantur produxeris producte producebant produxero producebas producatos producor producuntor produces produceretur producente producas producentis producendum producende producentium productarum producendo produxissem producturi producturos producimur producturo producaturis producitor producereris produxeramus productura producebat producaturi producerentur producant produxerimus producentia producerent producitote produxere producavisti producaveratis produxeritis producaturo produxerit producimus producaveram producendarum productis producaverit producent produxerat producebamus producaveramus producavissemus producentem producturum produxerint producati producavistis productos producatum producaverint produxit producamini producavissent producendi producendam producature producamur producentibus producturarum produxerant produceret producavero producere producatas productas producata productum producaris producate producebamur producavit producerere producture producaturas producaverunt producaverant producaveras producavisses producato producit producunto producavissetis producentes producaturorum producentur producturis producatis producam produxerunt produximus producaturos producturas producaturarum producaverat produxisti producito producerem producemini producite produceres produxissemus producitis produxissetis producavere producavisset produce producebam producar producendus producenti produxissent producaverimus producturus producti productae producitur producendos producatae productam producebar produceremini producerer produxistis producaturus producaveris producebaris producebare producemur producendorum producenda producens producatarum producaturae producatam producet produxisset produxisses producatura produxisse producaturum producebamini producatur producat produceretis producatu produceris producebatis producebatur,42
profundo,profundo,profund ,profundaturus profunduntor profudi profundaturis profundat profundemini profuderam profusurarum profundas profundebare profunduntur profundimini profundatis profundatos profusurum profusis profundatus profunderis profundebant profundenda profunderere profudere profundata profundemur profundatorum profunderetur profuderatis profusi profundavit profunderemus profundentis profunderer profundite profuderat profundentibus profundebantur profundenti profundentes profundendi profusura profundentum profundavistis profundatura profundantur profundavimus profundaverit profundaveris profundaverimus profundaturae profudisti profundam profundendus profundaturas profundito profundereris profundatam profunderet profusuram profundaveramus profundere profundatas profudissetis profundatu profundet profundunto profundendum profuderant profundato profusure profuderas profundebamur profusurae profundebam profundavissent profusorum profundatarum profuderint profundemus profundi profundendis profuse profundaturos profundaturorum profundavisse profundatur profuderunt profundende profundebar profundaverim profundaturarum profunderent profudistis profundetur profundavissetis profundendo profusurorum profusos profunderemini profunderes profundaverat profundebamini profusum profundente profundaverunt profundaturum profundaveram profundaverint profunderetis profundentur profusurus profusa profunderemur profundendas profundo profundebamus profunderem profuderit profundetis profunditor profundimur profundaturo profundavisti profundate profuderim profundamus profusarum profundavisses profundebas profundavero profundent profundavere profundamini profudissemus profusam profundendos profundaveratis profundature profunditur profundatum profundatae profundavissemus profundentium profudissem profundaris profusae profundentia profusuro profundendorum profundamur profundendam profundavissem profundens profundunt profuderimus profundendarum profundaturam profudimus profundendae profundaverant profundavi profundebatis profuderis profundis profusuri profudissent profundimus profudit profusuras profusuris profundare profundaveras profuderitis profusu profuderamus profunde profundaturi profunditis profundebat profundant profusuros profudero profundes profundor profusus profundar profundaveritis profudisse profunderentur profusas profundati profundentem profuso profudisset profudisses profundebatur profunditote profundebaris profundit profundavisset,43
profundus,profundus,profund ,profundissimas profundo profundissimi profundorum profundius profundiori profundae profundissimum profundam profundus profundior profundas profundissimos profundissimis profundis profundiora profundioris profundiore profundioribus profunde profundissime profundiores profundum profundissimo profundissimae profundissimarum profundiorem profundarum profundi profunda profundissimorum profundissimus profundos profundissima profundissimam profundiorum,19
